ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
100000493,1,non-single (divorced / separated / married / widowed),27.0,high school,114007.0,skilled employee / official,0.0
100000494,0,single,38.0,high school,102846.0,skilled employee / official,0.0
100000495,0,single,39.0,high school,81483.0,unemployed / unskilled,0.0
100000496,0,non-single (divorced / separated / married / widowed),20.0,high school,107779.0,skilled employee / official,2.0
100000497,0,single,29.0,other / unknown,222360.0,management / self-employed / highly qualified employee / officer,2.0
100000498,0,single,40.0,high school,107125.0,skilled employee / official,0.0
100000499,0,non-single (divorced / separated / married / widowed),32.0,high school,80080.0,unemployed / unskilled,0.0
100000500,0,non-single (divorced / separated / married / widowed),28.0,high school,129600.0,skilled employee / official,0.0
100000501,1,non-single (divorced / separated / married / widowed),27.0,high school,118613.0,skilled employee / official,1.0
100000502,0,single,42.0,high school,146237.0,skilled employee / official,1.0
100000503,0,non-single (divorced / separated / married / widowed),,university,144461.0,skilled employee / official,2.0
100000504,0,single,38.0,high school,124487.0,skilled employee / official,0.0
100000505,1,non-single (divorced / separated / married / widowed),24.0,high school,97826.0,skilled employee / official,
100000506,0,single,27.0,other / unknown,64105.0,unemployed / unskilled,0.0
100000507,0,single,36.0,high school,156374.0,skilled employee / official,2.0
100000508,0,,34.0,high school,205383.0,management / self-employed / highly qualified employee / officer,2.0
100000509,0,non-single (divorced / separated / married / widowed),28.0,high school,98964.0,skilled employee / official,2.0
100000510,0,single,45.0,high school,221842.0,management / self-employed / highly qualified employee / officer,2.0
100000511,0,single,26.0,other / unknown,88027.0,skilled employee / official,2.0
100000512,0,single,32.0,other / unknown,160513.0,management / self-employed / highly qualified employee / officer,2.0
100000513,0,single,26.0,,124536.0,skilled employee / official,2.0
100000514,0,non-single (divorced / separated / married / widowed),20.0,high school,93634.0,skilled employee / official,0.0
100000515,0,single,54.0,high school,124725.0,skilled employee / official,0.0
100000516,1,non-single (divorced / separated / married / widowed),37.0,high school,102456.0,skilled employee / official,0.0
100000517,0,single,40.0,high school,74975.0,unemployed / unskilled,
100000518,1,non-single (divorced / separated / married / widowed),23.0,high school,153861.0,skilled employee / official,1.0
100000519,0,single,43.0,high school,119351.0,skilled employee / official,2.0
100000520,0,single,36.0,high school,95438.0,skilled employee / official,2.0
100000521,0,single,44.0,high school,147967.0,skilled employee / official,2.0
100000522,1,non-single (divorced / separated / married / widowed),24.0,high school,116863.0,skilled employee / official,1.0
100000523,0,single,53.0,high school,170622.0,skilled employee / official,1.0
100000524,1,non-single (divorced / separated / married / widowed),23.0,high school,132426.0,skilled employee / official,1.0
100000525,1,non-single (divorced / separated / married / widowed),26.0,high school,77519.0,unemployed / unskilled,0.0
100000526,0,single,30.0,other / unknown,169405.0,skilled employee / official,2.0
100000527,1,non-single (divorced / separated / married / widowed),31.0,high school,120030.0,skilled employee / official,0.0
100000528,0,single,,high school,77933.0,unemployed / unskilled,0.0
100000529,0,non-single (divorced / separated / married / widowed),31.0,high school,109892.0,skilled employee / official,
100000530,0,single,41.0,high school,69062.0,unemployed / unskilled,0.0
100000531,0,single,32.0,other / unknown,116348.0,skilled employee / official,0.0
100000532,1,non-single (divorced / separated / married / widowed),28.0,high school,137188.0,skilled employee / official,
100000533,0,non-single (divorced / separated / married / widowed),41.0,,110199.0,skilled employee / official,0.0
100000534,0,non-single (divorced / separated / married / widowed),26.0,high school,109890.0,skilled employee / official,1.0
100000535,0,single,25.0,other / unknown,109751.0,skilled employee / official,2.0
100000536,0,non-single (divorced / separated / married / widowed),33.0,high school,129651.0,skilled employee / official,1.0
100000537,1,non-single (divorced / separated / married / widowed),75.0,graduate school,170113.0,management / self-employed / highly qualified employee / officer,1.0
100000538,1,non-single (divorced / separated / married / widowed),37.0,high school,140285.0,skilled employee / official,1.0
100000539,0,single,42.0,high school,,management / self-employed / highly qualified employee / officer,2.0
100000540,1,non-single (divorced / separated / married / widowed),45.0,university,120262.0,unemployed / unskilled,0.0
100000541,0,non-single (divorced / separated / married / widowed),23.0,high school,105137.0,skilled employee / official,1.0
100000542,0,single,60.0,university,127371.0,skilled employee / official,0.0
100000543,0,single,31.0,other / unknown,145689.0,skilled employee / official,0.0
100000544,0,single,34.0,high school,102617.0,unemployed / unskilled,1.0
100000545,0,single,61.0,university,90709.0,unemployed / unskilled,0.0
100000546,0,single,43.0,high school,107099.0,skilled employee / official,1.0
100000547,1,non-single (divorced / separated / married / widowed),37.0,high school,116021.0,skilled employee / official,2.0
100000548,0,single,32.0,,100426.0,skilled employee / official,2.0
100000549,1,non-single (divorced / separated / married / widowed),24.0,high school,62249.0,unemployed / unskilled,0.0
100000550,0,single,35.0,high school,172957.0,skilled employee / official,1.0
100000551,1,non-single (divorced / separated / married / widowed),23.0,high school,95003.0,skilled employee / official,1.0
100000552,0,single,45.0,high school,109698.0,unemployed / unskilled,0.0
100000553,0,non-single (divorced / separated / married / widowed),34.0,high school,157376.0,skilled employee / official,0.0
100000554,0,single,27.0,,123191.0,skilled employee / official,2.0
100000555,1,non-single (divorced / separated / married / widowed),67.0,,171052.0,management / self-employed / highly qualified employee / officer,0.0
100000556,0,single,22.0,other / unknown,99328.0,skilled employee / official,0.0
100000557,1,non-single (divorced / separated / married / widowed),28.0,high school,133799.0,skilled employee / official,2.0
100000558,1,non-single (divorced / separated / married / widowed),29.0,high school,138256.0,skilled employee / official,2.0
100000559,0,single,27.0,other / unknown,115638.0,skilled employee / official,
100000560,0,single,31.0,other / unknown,82238.0,unemployed / unskilled,0.0
100000561,0,single,49.0,high school,127543.0,skilled employee / official,1.0
100000562,0,single,24.0,other / unknown,63987.0,unemployed / unskilled,0.0
100000563,1,non-single (divorced / separated / married / widowed),29.0,high school,114784.0,skilled employee / official,0.0
100000564,0,single,37.0,high school,,skilled employee / official,
100000565,0,single,37.0,high school,173751.0,management / self-employed / highly qualified employee / officer,2.0
100000566,1,non-single (divorced / separated / married / widowed),23.0,high school,122850.0,skilled employee / official,0.0
100000567,0,non-single (divorced / separated / married / widowed),36.0,high school,104953.0,skilled employee / official,0.0
100000568,0,single,34.0,high school,152371.0,skilled employee / official,1.0
100000569,0,single,41.0,high school,139905.0,skilled employee / official,0.0
100000570,1,non-single (divorced / separated / married / widowed),31.0,high school,156700.0,skilled employee / official,1.0
100000571,1,non-single (divorced / separated / married / widowed),23.0,high school,86488.0,unemployed / unskilled,
100000572,0,single,38.0,,147472.0,skilled employee / official,0.0
100000573,1,,26.0,high school,169991.0,management / self-employed / highly qualified employee / officer,0.0
100000574,1,non-single (divorced / separated / married / widowed),22.0,high school,62381.0,unemployed / unskilled,0.0
100000575,0,single,27.0,other / unknown,70926.0,unemployed / unskilled,0.0
100000576,1,non-single (divorced / separated / married / widowed),24.0,,113004.0,skilled employee / official,1.0
100000577,1,non-single (divorced / separated / married / widowed),27.0,high school,125760.0,skilled employee / official,0.0
100000578,1,non-single (divorced / separated / married / widowed),33.0,high school,111918.0,skilled employee / official,2.0
100000579,0,non-single (divorced / separated / married / widowed),27.0,high school,120674.0,skilled employee / official,1.0
100000580,0,non-single (divorced / separated / married / widowed),27.0,high school,63597.0,unemployed / unskilled,0.0
100000581,0,single,30.0,other / unknown,103069.0,skilled employee / official,1.0
100000582,0,single,49.0,high school,108079.0,unemployed / unskilled,0.0
100000583,1,non-single (divorced / separated / married / widowed),26.0,high school,101159.0,skilled employee / official,1.0
100000584,0,single,33.0,high school,88211.0,unemployed / unskilled,
100000585,1,,52.0,university,159052.0,management / self-employed / highly qualified employee / officer,1.0
100000586,1,,20.0,high school,102623.0,skilled employee / official,2.0
100000587,0,single,36.0,high school,115589.0,skilled employee / official,0.0
100000588,0,single,21.0,other / unknown,59127.0,unemployed / unskilled,0.0
100000589,0,non-single (divorced / separated / married / widowed),47.0,university,82240.0,unemployed / unskilled,0.0
100000590,0,single,60.0,university,129425.0,skilled employee / official,1.0
100000591,1,non-single (divorced / separated / married / widowed),58.0,university,87058.0,unemployed / unskilled,0.0
100000592,1,non-single (divorced / separated / married / widowed),42.0,,128462.0,skilled employee / official,2.0
100000593,1,non-single (divorced / separated / married / widowed),36.0,high school,121403.0,unemployed / unskilled,0.0
100000594,1,non-single (divorced / separated / married / widowed),20.0,high school,88141.0,unemployed / unskilled,0.0
100000595,0,single,40.0,high school,134946.0,management / self-employed / highly qualified employee / officer,2.0
100000596,1,non-single (divorced / separated / married / widowed),32.0,high school,94058.0,unemployed / unskilled,0.0
100000597,1,non-single (divorced / separated / married / widowed),23.0,high school,99285.0,skilled employee / official,1.0
100000598,0,single,36.0,high school,108432.0,unemployed / unskilled,0.0
100000599,0,single,31.0,other / unknown,111369.0,skilled employee / official,0.0
100000600,0,single,,other / unknown,122612.0,skilled employee / official,
100000601,1,non-single (divorced / separated / married / widowed),45.0,university,134350.0,skilled employee / official,0.0
100000602,1,non-single (divorced / separated / married / widowed),30.0,high school,108838.0,skilled employee / official,2.0
100000603,1,non-single (divorced / separated / married / widowed),34.0,high school,90852.0,unemployed / unskilled,0.0
100000604,1,non-single (divorced / separated / married / widowed),28.0,high school,151580.0,management / self-employed / highly qualified employee / officer,2.0
100000605,1,non-single (divorced / separated / married / widowed),23.0,high school,115681.0,skilled employee / official,1.0
100000606,0,single,,other / unknown,131699.0,skilled employee / official,1.0
100000607,0,single,74.0,university,192481.0,management / self-employed / highly qualified employee / officer,1.0
100000608,1,non-single (divorced / separated / married / widowed),50.0,university,155122.0,skilled employee / official,2.0
100000609,0,single,33.0,high school,106015.0,skilled employee / official,2.0
100000610,0,single,45.0,high school,108378.0,skilled employee / official,0.0
100000611,1,non-single (divorced / separated / married / widowed),22.0,high school,105257.0,skilled employee / official,1.0
100000612,1,non-single (divorced / separated / married / widowed),48.0,university,118788.0,unemployed / unskilled,0.0
100000613,1,non-single (divorced / separated / married / widowed),29.0,high school,162955.0,skilled employee / official,2.0
100000614,1,non-single (divorced / separated / married / widowed),22.0,high school,119511.0,skilled employee / official,2.0
100000615,1,non-single (divorced / separated / married / widowed),22.0,high school,102000.0,skilled employee / official,0.0
100000616,0,single,48.0,high school,254449.0,management / self-employed / highly qualified employee / officer,1.0
100000617,0,single,27.0,other / unknown,208446.0,management / self-employed / highly qualified employee / officer,2.0
100000618,0,single,37.0,high school,124805.0,skilled employee / official,0.0
100000619,1,non-single (divorced / separated / married / widowed),21.0,high school,139379.0,skilled employee / official,0.0
100000620,0,non-single (divorced / separated / married / widowed),49.0,university,78296.0,unemployed / unskilled,0.0
100000621,0,single,27.0,other / unknown,125598.0,skilled employee / official,1.0
100000622,0,single,32.0,other / unknown,100215.0,skilled employee / official,2.0
100000623,0,non-single (divorced / separated / married / widowed),38.0,,130951.0,skilled employee / official,2.0
100000624,1,non-single (divorced / separated / married / widowed),22.0,high school,102480.0,skilled employee / official,2.0
100000625,0,single,65.0,university,136812.0,skilled employee / official,1.0
100000626,0,single,35.0,high school,106919.0,skilled employee / official,1.0
100000627,0,single,41.0,high school,131020.0,skilled employee / official,2.0
100000628,0,single,29.0,other / unknown,119429.0,skilled employee / official,1.0
100000629,0,,36.0,high school,154521.0,skilled employee / official,1.0
100000630,0,single,64.0,university,117842.0,unemployed / unskilled,0.0
100000631,1,non-single (divorced / separated / married / widowed),28.0,high school,124566.0,skilled employee / official,2.0
100000632,0,single,44.0,high school,110009.0,skilled employee / official,2.0
100000633,0,single,23.0,other / unknown,101210.0,skilled employee / official,1.0
100000634,1,non-single (divorced / separated / married / widowed),,high school,101258.0,skilled employee / official,0.0
100000635,1,non-single (divorced / separated / married / widowed),25.0,high school,79045.0,unemployed / unskilled,0.0
100000636,0,single,47.0,high school,110866.0,skilled employee / official,0.0
100000637,1,non-single (divorced / separated / married / widowed),28.0,high school,129640.0,skilled employee / official,2.0
100000638,0,single,21.0,other / unknown,227021.0,skilled employee / official,1.0
100000639,1,non-single (divorced / separated / married / widowed),34.0,high school,108549.0,skilled employee / official,1.0
100000640,0,single,26.0,other / unknown,122693.0,skilled employee / official,0.0
100000641,1,non-single (divorced / separated / married / widowed),27.0,high school,35832.0,unemployed / unskilled,0.0
100000642,0,single,38.0,high school,81870.0,unemployed / unskilled,0.0
100000643,0,single,40.0,high school,179790.0,management / self-employed / highly qualified employee / officer,2.0
100000644,0,non-single (divorced / separated / married / widowed),33.0,high school,107158.0,skilled employee / official,1.0
100000645,0,non-single (divorced / separated / married / widowed),32.0,high school,136638.0,management / self-employed / highly qualified employee / officer,1.0
100000646,0,single,27.0,other / unknown,158147.0,skilled employee / official,2.0
100000647,0,non-single (divorced / separated / married / widowed),32.0,high school,132587.0,skilled employee / official,2.0
100000648,1,non-single (divorced / separated / married / widowed),26.0,high school,128140.0,skilled employee / official,2.0
100000649,0,single,38.0,high school,117405.0,skilled employee / official,1.0
100000650,0,single,40.0,high school,68475.0,unemployed / unskilled,0.0
100000651,0,single,50.0,high school,201656.0,management / self-employed / highly qualified employee / officer,2.0
100000652,0,,37.0,high school,86967.0,unemployed / unskilled,0.0
100000653,0,single,45.0,high school,118006.0,skilled employee / official,1.0
100000654,0,single,42.0,high school,223630.0,management / self-employed / highly qualified employee / officer,2.0
100000655,0,single,35.0,high school,110442.0,skilled employee / official,0.0
100000656,0,single,22.0,,115691.0,skilled employee / official,2.0
100000657,0,single,41.0,high school,80232.0,unemployed / unskilled,0.0
100000658,0,single,,high school,187647.0,skilled employee / official,1.0
100000659,1,non-single (divorced / separated / married / widowed),28.0,high school,138952.0,skilled employee / official,1.0
100000660,0,single,41.0,high school,162772.0,skilled employee / official,2.0
100000661,0,non-single (divorced / separated / married / widowed),23.0,high school,111862.0,skilled employee / official,1.0
100000662,0,non-single (divorced / separated / married / widowed),23.0,high school,90051.0,skilled employee / official,1.0
100000663,0,single,50.0,high school,121400.0,skilled employee / official,1.0
100000664,0,single,35.0,high school,137000.0,management / self-employed / highly qualified employee / officer,2.0
100000665,1,non-single (divorced / separated / married / widowed),50.0,university,105031.0,unemployed / unskilled,0.0
100000666,0,single,27.0,other / unknown,172153.0,management / self-employed / highly qualified employee / officer,
100000667,0,single,34.0,high school,170184.0,skilled employee / official,1.0
100000668,1,non-single (divorced / separated / married / widowed),27.0,high school,123279.0,skilled employee / official,1.0
100000669,0,single,43.0,high school,140795.0,skilled employee / official,0.0
100000670,0,single,47.0,high school,144456.0,skilled employee / official,
100000671,0,single,27.0,other / unknown,104773.0,unemployed / unskilled,0.0
100000672,0,single,31.0,other / unknown,153353.0,skilled employee / official,1.0
100000673,0,single,42.0,high school,223018.0,management / self-employed / highly qualified employee / officer,1.0
100000674,0,non-single (divorced / separated / married / widowed),24.0,high school,129177.0,skilled employee / official,2.0
100000675,0,,41.0,,114475.0,unemployed / unskilled,1.0
100000676,1,non-single (divorced / separated / married / widowed),26.0,high school,161323.0,management / self-employed / highly qualified employee / officer,1.0
100000677,0,single,33.0,high school,135765.0,skilled employee / official,2.0
100000678,0,non-single (divorced / separated / married / widowed),24.0,high school,158421.0,skilled employee / official,0.0
100000679,0,,64.0,university,103941.0,unemployed / unskilled,0.0
100000680,1,non-single (divorced / separated / married / widowed),26.0,high school,101783.0,skilled employee / official,2.0
100000681,1,non-single (divorced / separated / married / widowed),56.0,university,126531.0,skilled employee / official,1.0
100000682,0,single,37.0,high school,111394.0,skilled employee / official,1.0
100000683,0,non-single (divorced / separated / married / widowed),33.0,high school,103577.0,skilled employee / official,2.0
100000684,0,non-single (divorced / separated / married / widowed),47.0,,149545.0,skilled employee / official,1.0
100000685,0,single,31.0,other / unknown,171857.0,unemployed / unskilled,0.0
100000686,0,single,34.0,high school,149782.0,skilled employee / official,
100000687,0,single,27.0,other / unknown,112470.0,skilled employee / official,1.0
100000688,0,single,30.0,other / unknown,133907.0,skilled employee / official,2.0
100000689,0,single,35.0,high school,127849.0,skilled employee / official,1.0
100000690,0,single,31.0,other / unknown,160279.0,skilled employee / official,2.0
100000691,0,non-single (divorced / separated / married / widowed),25.0,high school,92366.0,skilled employee / official,2.0
100000692,1,non-single (divorced / separated / married / widowed),25.0,high school,104794.0,unemployed / unskilled,0.0
100000693,0,single,29.0,other / unknown,133436.0,skilled employee / official,1.0
100000694,0,single,44.0,high school,110374.0,unemployed / unskilled,0.0
100000695,0,single,28.0,other / unknown,104263.0,skilled employee / official,1.0
100000696,0,single,50.0,high school,138752.0,skilled employee / official,0.0
100000697,0,single,29.0,other / unknown,102723.0,skilled employee / official,0.0
100000698,1,non-single (divorced / separated / married / widowed),38.0,,46297.0,unemployed / unskilled,0.0
100000699,0,single,24.0,other / unknown,96425.0,skilled employee / official,1.0
100000700,0,single,40.0,high school,158197.0,management / self-employed / highly qualified employee / officer,1.0
100000701,1,non-single (divorced / separated / married / widowed),29.0,high school,98008.0,unemployed / unskilled,0.0
100000702,0,single,46.0,high school,157473.0,skilled employee / official,0.0
100000703,1,non-single (divorced / separated / married / widowed),47.0,university,149306.0,skilled employee / official,0.0
100000704,0,single,41.0,,139236.0,skilled employee / official,1.0
100000705,1,non-single (divorced / separated / married / widowed),32.0,high school,125890.0,skilled employee / official,2.0
100000706,1,non-single (divorced / separated / married / widowed),35.0,,173124.0,skilled employee / official,1.0
100000707,0,single,24.0,other / unknown,164621.0,skilled employee / official,1.0
100000708,1,non-single (divorced / separated / married / widowed),25.0,high school,124539.0,skilled employee / official,1.0
100000709,1,non-single (divorced / separated / married / widowed),25.0,high school,107614.0,skilled employee / official,1.0
100000710,0,single,37.0,high school,88849.0,unemployed / unskilled,0.0
100000711,0,single,32.0,other / unknown,148566.0,management / self-employed / highly qualified employee / officer,2.0
100000712,1,non-single (divorced / separated / married / widowed),35.0,high school,106515.0,skilled employee / official,2.0
100000713,0,single,46.0,high school,150465.0,management / self-employed / highly qualified employee / officer,1.0
100000714,0,single,25.0,other / unknown,60868.0,unemployed / unskilled,0.0
100000715,0,single,27.0,other / unknown,255198.0,management / self-employed / highly qualified employee / officer,2.0
100000716,0,single,63.0,university,183178.0,skilled employee / official,1.0
100000717,0,single,40.0,,121448.0,skilled employee / official,2.0
100000718,0,single,32.0,other / unknown,129975.0,management / self-employed / highly qualified employee / officer,2.0
100000719,0,single,31.0,other / unknown,132950.0,skilled employee / official,2.0
100000720,0,non-single (divorced / separated / married / widowed),31.0,high school,169314.0,skilled employee / official,1.0
100000721,0,single,34.0,high school,147958.0,management / self-employed / highly qualified employee / officer,1.0
100000722,1,non-single (divorced / separated / married / widowed),24.0,high school,139896.0,skilled employee / official,2.0
100000723,1,non-single (divorced / separated / married / widowed),24.0,,68028.0,unemployed / unskilled,0.0
100000724,1,non-single (divorced / separated / married / widowed),66.0,graduate school,133328.0,unemployed / unskilled,
100000725,1,non-single (divorced / separated / married / widowed),21.0,high school,108518.0,skilled employee / official,2.0
100000726,1,non-single (divorced / separated / married / widowed),41.0,university,112700.0,unemployed / unskilled,0.0
100000727,0,non-single (divorced / separated / married / widowed),47.0,university,110190.0,unemployed / unskilled,0.0
100000728,1,non-single (divorced / separated / married / widowed),25.0,high school,105104.0,skilled employee / official,1.0
100000729,1,non-single (divorced / separated / married / widowed),59.0,university,184753.0,skilled employee / official,1.0
100000730,0,non-single (divorced / separated / married / widowed),36.0,high school,162521.0,skilled employee / official,2.0
100000731,0,single,33.0,high school,156794.0,skilled employee / official,1.0
100000732,0,single,21.0,other / unknown,65827.0,unemployed / unskilled,0.0
100000733,1,non-single (divorced / separated / married / widowed),44.0,university,88490.0,unemployed / unskilled,0.0
100000734,1,non-single (divorced / separated / married / widowed),28.0,high school,154919.0,skilled employee / official,2.0
100000735,1,non-single (divorced / separated / married / widowed),37.0,high school,129058.0,skilled employee / official,0.0
100000736,1,non-single (divorced / separated / married / widowed),29.0,high school,77532.0,unemployed / unskilled,0.0
100000737,1,non-single (divorced / separated / married / widowed),23.0,high school,235417.0,management / self-employed / highly qualified employee / officer,2.0
100000738,0,single,35.0,high school,,unemployed / unskilled,0.0
100000739,0,single,45.0,high school,190803.0,management / self-employed / highly qualified employee / officer,2.0
100000740,1,non-single (divorced / separated / married / widowed),26.0,high school,121423.0,unemployed / unskilled,0.0
100000741,0,single,32.0,other / unknown,121347.0,skilled employee / official,1.0
100000742,0,single,23.0,other / unknown,67408.0,unemployed / unskilled,0.0
100000743,0,single,41.0,high school,123043.0,skilled employee / official,1.0
100000744,0,single,22.0,other / unknown,128387.0,skilled employee / official,2.0
100000745,0,single,30.0,other / unknown,250050.0,management / self-employed / highly qualified employee / officer,1.0
100000746,0,single,28.0,other / unknown,69588.0,unemployed / unskilled,0.0
100000747,1,,23.0,high school,109547.0,skilled employee / official,1.0
100000748,1,non-single (divorced / separated / married / widowed),37.0,high school,78840.0,unemployed / unskilled,0.0
100000749,0,single,26.0,other / unknown,,skilled employee / official,0.0
100000750,0,single,33.0,high school,115403.0,skilled employee / official,1.0
100000751,1,non-single (divorced / separated / married / widowed),49.0,university,110291.0,skilled employee / official,2.0
100000752,1,non-single (divorced / separated / married / widowed),,,64811.0,unemployed / unskilled,0.0
100000753,1,non-single (divorced / separated / married / widowed),23.0,high school,86015.0,unemployed / unskilled,0.0
100000754,1,non-single (divorced / separated / married / widowed),25.0,high school,142438.0,skilled employee / official,2.0
100000755,0,single,,high school,159303.0,skilled employee / official,1.0
100000756,1,,32.0,,104957.0,skilled employee / official,1.0
100000757,0,single,74.0,university,89502.0,unemployed / unskilled,0.0
100000758,0,single,39.0,high school,121313.0,skilled employee / official,1.0
100000759,0,single,31.0,other / unknown,98102.0,skilled employee / official,0.0
100000760,0,single,35.0,high school,94554.0,skilled employee / official,1.0
100000761,1,non-single (divorced / separated / married / widowed),59.0,university,162591.0,skilled employee / official,1.0
100000762,1,non-single (divorced / separated / married / widowed),24.0,high school,106629.0,skilled employee / official,2.0
100000763,0,single,24.0,other / unknown,70400.0,unemployed / unskilled,0.0
100000764,0,single,30.0,other / unknown,235660.0,management / self-employed / highly qualified employee / officer,2.0
100000765,0,non-single (divorced / separated / married / widowed),27.0,,121747.0,skilled employee / official,2.0
100000766,0,non-single (divorced / separated / married / widowed),40.0,high school,85060.0,unemployed / unskilled,0.0
100000767,0,non-single (divorced / separated / married / widowed),31.0,high school,87630.0,unemployed / unskilled,0.0
100000768,1,non-single (divorced / separated / married / widowed),31.0,high school,119673.0,skilled employee / official,0.0
100000769,0,single,28.0,other / unknown,126060.0,skilled employee / official,2.0
100000770,0,single,63.0,university,96145.0,unemployed / unskilled,0.0
100000771,1,non-single (divorced / separated / married / widowed),26.0,high school,114830.0,skilled employee / official,0.0
100000772,1,non-single (divorced / separated / married / widowed),25.0,high school,194461.0,management / self-employed / highly qualified employee / officer,2.0
100000773,0,single,36.0,high school,150158.0,management / self-employed / highly qualified employee / officer,2.0
100000774,0,single,52.0,high school,136323.0,skilled employee / official,2.0
100000775,0,single,66.0,university,111858.0,unemployed / unskilled,0.0
100000776,1,non-single (divorced / separated / married / widowed),25.0,high school,100198.0,skilled employee / official,0.0
100000777,0,single,37.0,high school,123452.0,skilled employee / official,2.0
100000778,1,non-single (divorced / separated / married / widowed),25.0,high school,120723.0,skilled employee / official,1.0
100000779,0,single,38.0,high school,,management / self-employed / highly qualified employee / officer,1.0
100000780,1,non-single (divorced / separated / married / widowed),67.0,graduate school,166712.0,skilled employee / official,1.0
100000781,0,single,25.0,other / unknown,136300.0,skilled employee / official,1.0
100000782,0,single,60.0,university,166988.0,skilled employee / official,2.0
100000783,0,single,31.0,other / unknown,77265.0,unemployed / unskilled,0.0
100000784,1,non-single (divorced / separated / married / widowed),23.0,high school,85967.0,unemployed / unskilled,0.0
100000785,0,non-single (divorced / separated / married / widowed),60.0,university,212020.0,management / self-employed / highly qualified employee / officer,0.0
100000786,0,single,35.0,high school,126054.0,unemployed / unskilled,
100000787,0,single,40.0,high school,144589.0,skilled employee / official,0.0
100000788,0,,38.0,high school,116723.0,skilled employee / official,1.0
100000789,0,single,50.0,high school,168637.0,skilled employee / official,1.0
100000790,0,single,27.0,other / unknown,139119.0,skilled employee / official,1.0
100000791,1,non-single (divorced / separated / married / widowed),39.0,university,118610.0,skilled employee / official,2.0
100000792,0,single,41.0,high school,183312.0,management / self-employed / highly qualified employee / officer,2.0
100000793,0,,27.0,,96323.0,skilled employee / official,0.0
100000794,0,non-single (divorced / separated / married / widowed),,university,149510.0,skilled employee / official,2.0
100000795,0,single,32.0,other / unknown,141922.0,skilled employee / official,2.0
100000796,1,non-single (divorced / separated / married / widowed),22.0,high school,120233.0,skilled employee / official,0.0
100000797,0,single,51.0,high school,172790.0,skilled employee / official,1.0
100000798,1,non-single (divorced / separated / married / widowed),22.0,high school,66720.0,unemployed / unskilled,0.0
100000799,0,non-single (divorced / separated / married / widowed),54.0,university,113024.0,skilled employee / official,1.0
100000800,0,single,35.0,high school,51791.0,unemployed / unskilled,0.0
100000801,0,single,54.0,high school,118408.0,skilled employee / official,2.0
100000802,1,non-single (divorced / separated / married / widowed),48.0,university,101616.0,unemployed / unskilled,0.0
100000803,1,non-single (divorced / separated / married / widowed),24.0,high school,127250.0,skilled employee / official,0.0
100000804,0,single,35.0,high school,97290.0,skilled employee / official,0.0
100000805,1,non-single (divorced / separated / married / widowed),24.0,high school,106970.0,unemployed / unskilled,0.0
100000806,0,single,24.0,other / unknown,168147.0,skilled employee / official,2.0
100000807,0,non-single (divorced / separated / married / widowed),,high school,68468.0,unemployed / unskilled,0.0
100000808,0,single,,university,120780.0,skilled employee / official,2.0
100000809,0,single,55.0,high school,231992.0,management / self-employed / highly qualified employee / officer,2.0
100000810,1,non-single (divorced / separated / married / widowed),26.0,high school,53903.0,unemployed / unskilled,0.0
100000811,0,non-single (divorced / separated / married / widowed),26.0,high school,101511.0,skilled employee / official,2.0
100000812,0,non-single (divorced / separated / married / widowed),28.0,high school,69046.0,unemployed / unskilled,0.0
100000813,0,single,24.0,,171584.0,skilled employee / official,1.0
100000814,0,single,54.0,high school,132367.0,skilled employee / official,2.0
100000815,0,single,46.0,high school,134433.0,skilled employee / official,2.0
100000816,1,non-single (divorced / separated / married / widowed),54.0,university,190518.0,skilled employee / official,0.0
100000817,0,non-single (divorced / separated / married / widowed),62.0,university,152367.0,skilled employee / official,1.0
100000818,1,non-single (divorced / separated / married / widowed),24.0,high school,101157.0,skilled employee / official,1.0
100000819,0,non-single (divorced / separated / married / widowed),43.0,university,279593.0,management / self-employed / highly qualified employee / officer,2.0
100000820,0,non-single (divorced / separated / married / widowed),26.0,high school,96716.0,skilled employee / official,2.0
100000821,0,non-single (divorced / separated / married / widowed),27.0,high school,95171.0,skilled employee / official,0.0
100000822,0,non-single (divorced / separated / married / widowed),24.0,high school,129162.0,skilled employee / official,2.0
100000823,0,single,41.0,high school,118742.0,skilled employee / official,0.0
100000824,0,single,47.0,high school,74511.0,unemployed / unskilled,0.0
100000825,0,,35.0,high school,157272.0,management / self-employed / highly qualified employee / officer,1.0
100000826,0,non-single (divorced / separated / married / widowed),30.0,high school,102374.0,skilled employee / official,0.0
100000827,1,non-single (divorced / separated / married / widowed),33.0,high school,131492.0,skilled employee / official,0.0
100000828,0,single,36.0,high school,128702.0,skilled employee / official,2.0
100000829,0,single,47.0,high school,177509.0,skilled employee / official,2.0
100000830,0,single,38.0,high school,163451.0,skilled employee / official,1.0
100000831,0,single,44.0,high school,144900.0,skilled employee / official,1.0
100000832,1,non-single (divorced / separated / married / widowed),23.0,high school,97115.0,skilled employee / official,2.0
100000833,0,single,29.0,other / unknown,196568.0,skilled employee / official,2.0
100000834,1,non-single (divorced / separated / married / widowed),42.0,university,158405.0,skilled employee / official,0.0
100000835,1,non-single (divorced / separated / married / widowed),25.0,high school,97376.0,unemployed / unskilled,0.0
100000836,0,single,48.0,high school,108678.0,skilled employee / official,
100000837,1,non-single (divorced / separated / married / widowed),21.0,,92351.0,skilled employee / official,0.0
