ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
100000478,0,single,25,other / unknown,147402,skilled employee / official,2
100000479,0,single,39,high school,93567,unemployed / unskilled,0
100000480,0,single,44,high school,109289,skilled employee / official,1
100000481,1,non-single (divorced / separated / married / widowed),23,high school,98742,unemployed / unskilled,0
100000482,0,single,26,other / unknown,101270,skilled employee / official,0
100000483,1,non-single (divorced / separated / married / widowed),57,university,187835,skilled employee / official,1
100000484,1,non-single (divorced / separated / married / widowed),30,high school,140741,skilled employee / official,0
100000485,0,single,44,high school,133265,skilled employee / official,2
100000486,0,single,47,high school,148100,management / self-employed / highly qualified employee / officer,2
100000487,0,single,52,high school,131021,skilled employee / official,2
100000488,1,non-single (divorced / separated / married / widowed),62,university,152620,skilled employee / official,2
100000489,0,single,35,high school,85033,unemployed / unskilled,0
100000490,0,single,26,other / unknown,114514,skilled employee / official,1
100000491,0,single,26,other / unknown,99307,skilled employee / official,1
100000492,1,non-single (divorced / separated / married / widowed),42,university,219451,management / self-employed / highly qualified employee / officer,2
100000493,1,non-single (divorced / separated / married / widowed),27,high school,114007,skilled employee / official,0
100000494,0,single,38,high school,102846,skilled employee / official,0
100000495,0,single,39,high school,81483,unemployed / unskilled,0
100000496,0,non-single (divorced / separated / married / widowed),20,high school,107779,skilled employee / official,2
100000497,0,single,29,other / unknown,222360,management / self-employed / highly qualified employee / officer,2
100000498,0,single,40,high school,107125,skilled employee / official,0
100000499,0,non-single (divorced / separated / married / widowed),32,high school,80080,unemployed / unskilled,0
100000500,0,non-single (divorced / separated / married / widowed),28,high school,129600,skilled employee / official,0
100000501,1,non-single (divorced / separated / married / widowed),27,high school,118613,skilled employee / official,1
100000502,0,single,42,high school,146237,skilled employee / official,1
100000503,0,non-single (divorced / separated / married / widowed),49,university,144461,skilled employee / official,2
100000504,0,single,38,high school,124487,skilled employee / official,0
100000505,1,non-single (divorced / separated / married / widowed),24,high school,97826,skilled employee / official,0
100000506,0,single,27,other / unknown,64105,unemployed / unskilled,0
100000507,0,single,36,high school,156374,skilled employee / official,2
100000508,0,single,34,high school,205383,management / self-employed / highly qualified employee / officer,2
100000509,0,non-single (divorced / separated / married / widowed),28,high school,98964,skilled employee / official,2
100000510,0,single,45,high school,221842,management / self-employed / highly qualified employee / officer,2
100000511,0,single,26,other / unknown,88027,skilled employee / official,2
100000512,0,single,32,other / unknown,160513,management / self-employed / highly qualified employee / officer,2
100000513,0,single,26,other / unknown,124536,skilled employee / official,2
100000514,0,non-single (divorced / separated / married / widowed),20,high school,93634,skilled employee / official,0
100000515,0,single,54,high school,124725,skilled employee / official,0
100000516,1,non-single (divorced / separated / married / widowed),37,high school,102456,skilled employee / official,0
100000517,0,single,40,high school,74975,unemployed / unskilled,0
100000518,1,non-single (divorced / separated / married / widowed),23,high school,153861,skilled employee / official,1
100000519,0,single,43,high school,119351,skilled employee / official,2
100000520,0,single,36,high school,95438,skilled employee / official,2
100000521,0,single,44,high school,147967,skilled employee / official,2
100000522,1,non-single (divorced / separated / married / widowed),24,high school,116863,skilled employee / official,1
100000523,0,single,53,high school,170622,skilled employee / official,1
100000524,1,non-single (divorced / separated / married / widowed),23,high school,132426,skilled employee / official,1
100000525,1,non-single (divorced / separated / married / widowed),26,high school,77519,unemployed / unskilled,0
100000526,0,single,30,other / unknown,169405,skilled employee / official,2
100000527,1,non-single (divorced / separated / married / widowed),31,high school,120030,skilled employee / official,0
100000528,0,single,42,high school,77933,unemployed / unskilled,0
100000529,0,non-single (divorced / separated / married / widowed),31,high school,109892,skilled employee / official,1
100000530,0,single,41,high school,69062,unemployed / unskilled,0
100000531,0,single,32,other / unknown,116348,skilled employee / official,0
100000532,1,non-single (divorced / separated / married / widowed),28,high school,137188,skilled employee / official,1
100000533,0,non-single (divorced / separated / married / widowed),41,high school,110199,skilled employee / official,0
100000534,0,non-single (divorced / separated / married / widowed),26,high school,109890,skilled employee / official,1
100000535,0,single,25,other / unknown,109751,skilled employee / official,2
100000536,0,non-single (divorced / separated / married / widowed),33,high school,129651,skilled employee / official,1
100000537,1,non-single (divorced / separated / married / widowed),75,graduate school,170113,management / self-employed / highly qualified employee / officer,1
100000538,1,non-single (divorced / separated / married / widowed),37,high school,140285,skilled employee / official,1
100000539,0,single,42,high school,198029,management / self-employed / highly qualified employee / officer,2
100000540,1,non-single (divorced / separated / married / widowed),45,university,120262,unemployed / unskilled,0
100000541,0,non-single (divorced / separated / married / widowed),23,high school,105137,skilled employee / official,1
100000542,0,single,60,university,127371,skilled employee / official,0
100000543,0,single,31,other / unknown,145689,skilled employee / official,0
100000544,0,single,34,high school,102617,unemployed / unskilled,1
100000545,0,single,61,university,90709,unemployed / unskilled,0
100000546,0,single,43,high school,107099,skilled employee / official,1
100000547,1,non-single (divorced / separated / married / widowed),37,high school,116021,skilled employee / official,2
100000548,0,single,32,other / unknown,100426,skilled employee / official,2
100000549,1,non-single (divorced / separated / married / widowed),24,high school,62249,unemployed / unskilled,0
100000550,0,single,35,high school,172957,skilled employee / official,1
100000551,1,non-single (divorced / separated / married / widowed),23,high school,95003,skilled employee / official,1
100000552,0,single,45,high school,109698,unemployed / unskilled,0
100000553,0,non-single (divorced / separated / married / widowed),34,high school,157376,skilled employee / official,0
100000554,0,single,27,other / unknown,123191,skilled employee / official,2
100000555,1,non-single (divorced / separated / married / widowed),67,graduate school,171052,management / self-employed / highly qualified employee / officer,0
100000556,0,single,22,other / unknown,99328,skilled employee / official,0
100000557,1,non-single (divorced / separated / married / widowed),28,high school,133799,skilled employee / official,2
100000558,1,non-single (divorced / separated / married / widowed),29,high school,138256,skilled employee / official,2
100000559,0,single,27,other / unknown,115638,skilled employee / official,0
100000560,0,single,31,other / unknown,82238,unemployed / unskilled,0
100000561,0,single,49,high school,127543,skilled employee / official,1
100000562,0,single,24,other / unknown,63987,unemployed / unskilled,0
100000563,1,non-single (divorced / separated / married / widowed),29,high school,114784,skilled employee / official,0
100000564,0,single,37,high school,217450,skilled employee / official,1
100000565,0,single,37,high school,173751,management / self-employed / highly qualified employee / officer,2
100000566,1,non-single (divorced / separated / married / widowed),23,high school,122850,skilled employee / official,0
100000567,0,non-single (divorced / separated / married / widowed),36,high school,104953,skilled employee / official,0
100000568,0,single,34,high school,152371,skilled employee / official,1
100000569,0,single,41,high school,139905,skilled employee / official,0
100000570,1,non-single (divorced / separated / married / widowed),31,high school,156700,skilled employee / official,1
100000571,1,non-single (divorced / separated / married / widowed),23,high school,86488,unemployed / unskilled,0
100000572,0,single,38,high school,147472,skilled employee / official,0
100000573,1,non-single (divorced / separated / married / widowed),26,high school,169991,management / self-employed / highly qualified employee / officer,0
100000574,1,non-single (divorced / separated / married / widowed),22,high school,62381,unemployed / unskilled,0
100000575,0,single,27,other / unknown,70926,unemployed / unskilled,0
100000576,1,non-single (divorced / separated / married / widowed),24,high school,113004,skilled employee / official,1
100000577,1,non-single (divorced / separated / married / widowed),27,high school,125760,skilled employee / official,0
100000578,1,non-single (divorced / separated / married / widowed),33,high school,111918,skilled employee / official,2
100000579,0,non-single (divorced / separated / married / widowed),27,high school,120674,skilled employee / official,1
100000580,0,non-single (divorced / separated / married / widowed),27,high school,63597,unemployed / unskilled,0
100000581,0,single,30,other / unknown,103069,skilled employee / official,1
100000582,0,single,49,high school,108079,unemployed / unskilled,0
100000583,1,non-single (divorced / separated / married / widowed),26,high school,101159,skilled employee / official,1
100000584,0,single,33,high school,88211,unemployed / unskilled,0
100000585,1,non-single (divorced / separated / married / widowed),52,university,159052,management / self-employed / highly qualified employee / officer,1
100000586,1,non-single (divorced / separated / married / widowed),20,high school,102623,skilled employee / official,2
100000587,0,single,36,high school,115589,skilled employee / official,0
100000588,0,single,21,other / unknown,59127,unemployed / unskilled,0
100000589,0,non-single (divorced / separated / married / widowed),47,university,82240,unemployed / unskilled,0
100000590,0,single,60,university,129425,skilled employee / official,1
100000591,1,non-single (divorced / separated / married / widowed),58,university,87058,unemployed / unskilled,0
100000592,1,non-single (divorced / separated / married / widowed),42,university,128462,skilled employee / official,2
100000593,1,non-single (divorced / separated / married / widowed),36,high school,121403,unemployed / unskilled,0
100000594,1,non-single (divorced / separated / married / widowed),20,high school,88141,unemployed / unskilled,0
100000595,0,single,40,high school,134946,management / self-employed / highly qualified employee / officer,2
100000596,1,non-single (divorced / separated / married / widowed),32,high school,94058,unemployed / unskilled,0
100000597,1,non-single (divorced / separated / married / widowed),23,high school,99285,skilled employee / official,1
100000598,0,single,36,high school,108432,unemployed / unskilled,0
100000599,0,single,31,other / unknown,111369,skilled employee / official,0
100000600,0,single,32,other / unknown,122612,skilled employee / official,2
100000601,1,non-single (divorced / separated / married / widowed),45,university,134350,skilled employee / official,0
100000602,1,non-single (divorced / separated / married / widowed),30,high school,108838,skilled employee / official,2
100000603,1,non-single (divorced / separated / married / widowed),34,high school,90852,unemployed / unskilled,0
100000604,1,non-single (divorced / separated / married / widowed),28,high school,151580,management / self-employed / highly qualified employee / officer,2
100000605,1,non-single (divorced / separated / married / widowed),23,high school,115681,skilled employee / official,1
100000606,0,single,22,other / unknown,131699,skilled employee / official,1
100000607,0,single,74,university,192481,management / self-employed / highly qualified employee / officer,1
100000608,1,non-single (divorced / separated / married / widowed),50,university,155122,skilled employee / official,2
100000609,0,single,33,high school,106015,skilled employee / official,2
100000610,0,single,45,high school,108378,skilled employee / official,0
100000611,1,non-single (divorced / separated / married / widowed),22,high school,105257,skilled employee / official,1
100000612,1,non-single (divorced / separated / married / widowed),48,university,118788,unemployed / unskilled,0
100000613,1,non-single (divorced / separated / married / widowed),29,high school,162955,skilled employee / official,2
100000614,1,non-single (divorced / separated / married / widowed),22,high school,119511,skilled employee / official,2
100000615,1,non-single (divorced / separated / married / widowed),22,high school,102000,skilled employee / official,0
100000616,0,single,48,high school,254449,management / self-employed / highly qualified employee / officer,1
100000617,0,single,27,other / unknown,208446,management / self-employed / highly qualified employee / officer,2
100000618,0,single,37,high school,124805,skilled employee / official,0
100000619,1,non-single (divorced / separated / married / widowed),21,high school,139379,skilled employee / official,0
100000620,0,non-single (divorced / separated / married / widowed),49,university,78296,unemployed / unskilled,0
100000621,0,single,27,other / unknown,125598,skilled employee / official,1
100000622,0,single,32,other / unknown,100215,skilled employee / official,2
100000623,0,non-single (divorced / separated / married / widowed),38,high school,130951,skilled employee / official,2
100000624,1,non-single (divorced / separated / married / widowed),22,high school,102480,skilled employee / official,2
100000625,0,single,65,university,136812,skilled employee / official,1
100000626,0,single,35,high school,106919,skilled employee / official,1
100000627,0,single,41,high school,131020,skilled employee / official,2
100000628,0,single,29,other / unknown,119429,skilled employee / official,1
100000629,0,single,36,high school,154521,skilled employee / official,1
100000630,0,single,64,university,117842,unemployed / unskilled,0
100000631,1,non-single (divorced / separated / married / widowed),28,high school,124566,skilled employee / official,2
100000632,0,single,44,high school,110009,skilled employee / official,2
100000633,0,single,23,other / unknown,101210,skilled employee / official,1
100000634,1,non-single (divorced / separated / married / widowed),19,high school,101258,skilled employee / official,0
100000635,1,non-single (divorced / separated / married / widowed),25,high school,79045,unemployed / unskilled,0
100000636,0,single,47,high school,110866,skilled employee / official,0
100000637,1,non-single (divorced / separated / married / widowed),28,high school,129640,skilled employee / official,2
100000638,0,single,21,other / unknown,227021,skilled employee / official,1
100000639,1,non-single (divorced / separated / married / widowed),34,high school,108549,skilled employee / official,1
100000640,0,single,26,other / unknown,122693,skilled employee / official,0
100000641,1,non-single (divorced / separated / married / widowed),27,high school,35832,unemployed / unskilled,0
100000642,0,single,38,high school,81870,unemployed / unskilled,0
100000643,0,single,40,high school,179790,management / self-employed / highly qualified employee / officer,2
100000644,0,non-single (divorced / separated / married / widowed),33,high school,107158,skilled employee / official,1
100000645,0,non-single (divorced / separated / married / widowed),32,high school,136638,management / self-employed / highly qualified employee / officer,1
100000646,0,single,27,other / unknown,158147,skilled employee / official,2
100000647,0,non-single (divorced / separated / married / widowed),32,high school,132587,skilled employee / official,2
100000648,1,non-single (divorced / separated / married / widowed),26,high school,128140,skilled employee / official,2
100000649,0,single,38,high school,117405,skilled employee / official,1
100000650,0,single,40,high school,68475,unemployed / unskilled,0
100000651,0,single,50,high school,201656,management / self-employed / highly qualified employee / officer,2
100000652,0,single,37,high school,86967,unemployed / unskilled,0
100000653,0,single,45,high school,118006,skilled employee / official,1
100000654,0,single,42,high school,223630,management / self-employed / highly qualified employee / officer,2
100000655,0,single,35,high school,110442,skilled employee / official,0
100000656,0,single,22,other / unknown,115691,skilled employee / official,2
100000657,0,single,41,high school,80232,unemployed / unskilled,0
100000658,0,single,37,high school,187647,skilled employee / official,1
100000659,1,non-single (divorced / separated / married / widowed),28,high school,138952,skilled employee / official,1
100000660,0,single,41,high school,162772,skilled employee / official,2
100000661,0,non-single (divorced / separated / married / widowed),23,high school,111862,skilled employee / official,1
100000662,0,non-single (divorced / separated / married / widowed),23,high school,90051,skilled employee / official,1
100000663,0,single,50,high school,121400,skilled employee / official,1
100000664,0,single,35,high school,137000,management / self-employed / highly qualified employee / officer,2
100000665,1,non-single (divorced / separated / married / widowed),50,university,105031,unemployed / unskilled,0
100000666,0,single,27,other / unknown,172153,management / self-employed / highly qualified employee / officer,2
100000667,0,single,34,high school,170184,skilled employee / official,1
100000668,1,non-single (divorced / separated / married / widowed),27,high school,123279,skilled employee / official,1
100000669,0,single,43,high school,140795,skilled employee / official,0
100000670,0,single,47,high school,144456,skilled employee / official,0
100000671,0,single,27,other / unknown,104773,unemployed / unskilled,0
100000672,0,single,31,other / unknown,153353,skilled employee / official,1
100000673,0,single,42,high school,223018,management / self-employed / highly qualified employee / officer,1
100000674,0,non-single (divorced / separated / married / widowed),24,high school,129177,skilled employee / official,2
100000675,0,single,41,high school,114475,unemployed / unskilled,1
100000676,1,non-single (divorced / separated / married / widowed),26,high school,161323,management / self-employed / highly qualified employee / officer,1
100000677,0,single,33,high school,135765,skilled employee / official,2
100000678,0,non-single (divorced / separated / married / widowed),24,high school,158421,skilled employee / official,0
100000679,0,single,64,university,103941,unemployed / unskilled,0
100000680,1,non-single (divorced / separated / married / widowed),26,high school,101783,skilled employee / official,2
100000681,1,non-single (divorced / separated / married / widowed),56,university,126531,skilled employee / official,1
100000682,0,single,37,high school,111394,skilled employee / official,1
100000683,0,non-single (divorced / separated / married / widowed),33,high school,103577,skilled employee / official,2
100000684,0,non-single (divorced / separated / married / widowed),47,university,149545,skilled employee / official,1
100000685,0,single,31,other / unknown,171857,unemployed / unskilled,0
100000686,0,single,34,high school,149782,skilled employee / official,1
100000687,0,single,27,other / unknown,112470,skilled employee / official,1
100000688,0,single,30,other / unknown,133907,skilled employee / official,2
100000689,0,single,35,high school,127849,skilled employee / official,1
100000690,0,single,31,other / unknown,160279,skilled employee / official,2
100000691,0,non-single (divorced / separated / married / widowed),25,high school,92366,skilled employee / official,2
100000692,1,non-single (divorced / separated / married / widowed),25,high school,104794,unemployed / unskilled,0
100000693,0,single,29,other / unknown,133436,skilled employee / official,1
100000694,0,single,44,high school,110374,unemployed / unskilled,0
100000695,0,single,28,other / unknown,104263,skilled employee / official,1
100000696,0,single,50,high school,138752,skilled employee / official,0
100000697,0,single,29,other / unknown,102723,skilled employee / official,0
100000698,1,non-single (divorced / separated / married / widowed),38,high school,46297,unemployed / unskilled,0
100000699,0,single,24,other / unknown,96425,skilled employee / official,1
100000700,0,single,40,high school,158197,management / self-employed / highly qualified employee / officer,1
100000701,1,non-single (divorced / separated / married / widowed),29,high school,98008,unemployed / unskilled,0
100000702,0,single,46,high school,157473,skilled employee / official,0
100000703,1,non-single (divorced / separated / married / widowed),47,university,149306,skilled employee / official,0
100000704,0,single,41,high school,139236,skilled employee / official,1
100000705,1,non-single (divorced / separated / married / widowed),32,high school,125890,skilled employee / official,2
100000706,1,non-single (divorced / separated / married / widowed),35,high school,173124,skilled employee / official,1
100000707,0,single,24,other / unknown,164621,skilled employee / official,1
100000708,1,non-single (divorced / separated / married / widowed),25,high school,124539,skilled employee / official,1
100000709,1,non-single (divorced / separated / married / widowed),25,high school,107614,skilled employee / official,1
100000710,0,single,37,high school,88849,unemployed / unskilled,0
100000711,0,single,32,other / unknown,148566,management / self-employed / highly qualified employee / officer,2
100000712,1,non-single (divorced / separated / married / widowed),35,high school,106515,skilled employee / official,2
100000713,0,single,46,high school,150465,management / self-employed / highly qualified employee / officer,1
100000714,0,single,25,other / unknown,60868,unemployed / unskilled,0
100000715,0,single,27,other / unknown,255198,management / self-employed / highly qualified employee / officer,2
100000716,0,single,63,university,183178,skilled employee / official,1
100000717,0,single,40,high school,121448,skilled employee / official,2
100000718,0,single,32,other / unknown,129975,management / self-employed / highly qualified employee / officer,2
100000719,0,single,31,other / unknown,132950,skilled employee / official,2
100000720,0,non-single (divorced / separated / married / widowed),31,high school,169314,skilled employee / official,1
100000721,0,single,34,high school,147958,management / self-employed / highly qualified employee / officer,1
100000722,1,non-single (divorced / separated / married / widowed),24,high school,139896,skilled employee / official,2
100000723,1,non-single (divorced / separated / married / widowed),24,high school,68028,unemployed / unskilled,0
100000724,1,non-single (divorced / separated / married / widowed),66,graduate school,133328,unemployed / unskilled,0
100000725,1,non-single (divorced / separated / married / widowed),21,high school,108518,skilled employee / official,2
100000726,1,non-single (divorced / separated / married / widowed),41,university,112700,unemployed / unskilled,0
100000727,0,non-single (divorced / separated / married / widowed),47,university,110190,unemployed / unskilled,0
100000728,1,non-single (divorced / separated / married / widowed),25,high school,105104,skilled employee / official,1
100000729,1,non-single (divorced / separated / married / widowed),59,university,184753,skilled employee / official,1
100000730,0,non-single (divorced / separated / married / widowed),36,high school,162521,skilled employee / official,2
100000731,0,single,33,high school,156794,skilled employee / official,1
100000732,0,single,21,other / unknown,65827,unemployed / unskilled,0
100000733,1,non-single (divorced / separated / married / widowed),44,university,88490,unemployed / unskilled,0
100000734,1,non-single (divorced / separated / married / widowed),28,high school,154919,skilled employee / official,2
100000735,1,non-single (divorced / separated / married / widowed),37,high school,129058,skilled employee / official,0
100000736,1,non-single (divorced / separated / married / widowed),29,high school,77532,unemployed / unskilled,0
100000737,1,non-single (divorced / separated / married / widowed),23,high school,235417,management / self-employed / highly qualified employee / officer,2
100000738,0,single,35,high school,113468,unemployed / unskilled,0
100000739,0,single,45,high school,190803,management / self-employed / highly qualified employee / officer,2
100000740,1,non-single (divorced / separated / married / widowed),26,high school,121423,unemployed / unskilled,0
100000741,0,single,32,other / unknown,121347,skilled employee / official,1
100000742,0,single,23,other / unknown,67408,unemployed / unskilled,0
100000743,0,single,41,high school,123043,skilled employee / official,1
100000744,0,single,22,other / unknown,128387,skilled employee / official,2
100000745,0,single,30,other / unknown,250050,management / self-employed / highly qualified employee / officer,1
100000746,0,single,28,other / unknown,69588,unemployed / unskilled,0
100000747,1,non-single (divorced / separated / married / widowed),23,high school,109547,skilled employee / official,1
100000748,1,non-single (divorced / separated / married / widowed),37,high school,78840,unemployed / unskilled,0
100000749,0,single,26,other / unknown,131122,skilled employee / official,0
100000750,0,single,33,high school,115403,skilled employee / official,1
100000751,1,non-single (divorced / separated / married / widowed),49,university,110291,skilled employee / official,2
100000752,1,non-single (divorced / separated / married / widowed),23,high school,64811,unemployed / unskilled,0
100000753,1,non-single (divorced / separated / married / widowed),23,high school,86015,unemployed / unskilled,0
100000754,1,non-single (divorced / separated / married / widowed),25,high school,142438,skilled employee / official,2
100000755,0,single,55,high school,159303,skilled employee / official,1
100000756,1,non-single (divorced / separated / married / widowed),32,high school,104957,skilled employee / official,1
100000757,0,single,74,university,89502,unemployed / unskilled,0
100000758,0,single,39,high school,121313,skilled employee / official,1
100000759,0,single,31,other / unknown,98102,skilled employee / official,0
100000760,0,single,35,high school,94554,skilled employee / official,1
100000761,1,non-single (divorced / separated / married / widowed),59,university,162591,skilled employee / official,1
100000762,1,non-single (divorced / separated / married / widowed),24,high school,106629,skilled employee / official,2
100000763,0,single,24,other / unknown,70400,unemployed / unskilled,0
100000764,0,single,30,other / unknown,235660,management / self-employed / highly qualified employee / officer,2
100000765,0,non-single (divorced / separated / married / widowed),27,high school,121747,skilled employee / official,2
100000766,0,non-single (divorced / separated / married / widowed),40,high school,85060,unemployed / unskilled,0
100000767,0,non-single (divorced / separated / married / widowed),31,high school,87630,unemployed / unskilled,0
100000768,1,non-single (divorced / separated / married / widowed),31,high school,119673,skilled employee / official,0
100000769,0,single,28,other / unknown,126060,skilled employee / official,2
100000770,0,single,63,university,96145,unemployed / unskilled,0
100000771,1,non-single (divorced / separated / married / widowed),26,high school,114830,skilled employee / official,0
100000772,1,non-single (divorced / separated / married / widowed),25,high school,194461,management / self-employed / highly qualified employee / officer,2
100000773,0,single,36,high school,150158,management / self-employed / highly qualified employee / officer,2
100000774,0,single,52,high school,136323,skilled employee / official,2
100000775,0,single,66,university,111858,unemployed / unskilled,0
100000776,1,non-single (divorced / separated / married / widowed),25,high school,100198,skilled employee / official,0
100000777,0,single,37,high school,123452,skilled employee / official,2
100000778,1,non-single (divorced / separated / married / widowed),25,high school,120723,skilled employee / official,1
100000779,0,single,38,high school,215639,management / self-employed / highly qualified employee / officer,1
100000780,1,non-single (divorced / separated / married / widowed),67,graduate school,166712,skilled employee / official,1
100000781,0,single,25,other / unknown,136300,skilled employee / official,1
100000782,0,single,60,university,166988,skilled employee / official,2
100000783,0,single,31,other / unknown,77265,unemployed / unskilled,0
100000784,1,non-single (divorced / separated / married / widowed),23,high school,85967,unemployed / unskilled,0
100000785,0,non-single (divorced / separated / married / widowed),60,university,212020,management / self-employed / highly qualified employee / officer,0
100000786,0,single,35,high school,126054,unemployed / unskilled,0
100000787,0,single,40,high school,144589,skilled employee / official,0
100000788,0,single,38,high school,116723,skilled employee / official,1
100000789,0,single,50,high school,168637,skilled employee / official,1
100000790,0,single,27,other / unknown,139119,skilled employee / official,1
100000791,1,non-single (divorced / separated / married / widowed),39,university,118610,skilled employee / official,2
100000792,0,single,41,high school,183312,management / self-employed / highly qualified employee / officer,2
100000793,0,non-single (divorced / separated / married / widowed),27,high school,96323,skilled employee / official,0
100000794,0,non-single (divorced / separated / married / widowed),51,university,149510,skilled employee / official,2
100000795,0,single,32,other / unknown,141922,skilled employee / official,2
100000796,1,non-single (divorced / separated / married / widowed),22,high school,120233,skilled employee / official,0
100000797,0,single,51,high school,172790,skilled employee / official,1
100000798,1,non-single (divorced / separated / married / widowed),22,high school,66720,unemployed / unskilled,0
100000799,0,non-single (divorced / separated / married / widowed),54,university,113024,skilled employee / official,1
100000800,0,single,35,high school,51791,unemployed / unskilled,0
100000801,0,single,54,high school,118408,skilled employee / official,2
100000802,1,non-single (divorced / separated / married / widowed),48,university,101616,unemployed / unskilled,0
100000803,1,non-single (divorced / separated / married / widowed),24,high school,127250,skilled employee / official,0
100000804,0,single,35,high school,97290,skilled employee / official,0
100000805,1,non-single (divorced / separated / married / widowed),24,high school,106970,unemployed / unskilled,0
100000806,0,single,24,other / unknown,168147,skilled employee / official,2
100000807,0,non-single (divorced / separated / married / widowed),26,high school,68468,unemployed / unskilled,0
100000808,0,single,65,university,120780,skilled employee / official,2
100000809,0,single,55,high school,231992,management / self-employed / highly qualified employee / officer,2
100000810,1,non-single (divorced / separated / married / widowed),26,high school,53903,unemployed / unskilled,0
100000811,0,non-single (divorced / separated / married / widowed),26,high school,101511,skilled employee / official,2
100000812,0,non-single (divorced / separated / married / widowed),28,high school,69046,unemployed / unskilled,0
100000813,0,single,24,other / unknown,171584,skilled employee / official,1
100000814,0,single,54,high school,132367,skilled employee / official,2
100000815,0,single,46,high school,134433,skilled employee / official,2
100000816,1,non-single (divorced / separated / married / widowed),54,university,190518,skilled employee / official,0
100000817,0,non-single (divorced / separated / married / widowed),62,university,152367,skilled employee / official,1
100000818,1,non-single (divorced / separated / married / widowed),24,high school,101157,skilled employee / official,1
100000819,0,non-single (divorced / separated / married / widowed),43,university,279593,management / self-employed / highly qualified employee / officer,2
100000820,0,non-single (divorced / separated / married / widowed),26,high school,96716,skilled employee / official,2
100000821,0,non-single (divorced / separated / married / widowed),27,high school,95171,skilled employee / official,0
100000822,0,non-single (divorced / separated / married / widowed),24,high school,129162,skilled employee / official,2
100000823,0,single,41,high school,118742,skilled employee / official,0
100000824,0,single,47,high school,74511,unemployed / unskilled,0
100000825,0,non-single (divorced / separated / married / widowed),35,high school,157272,management / self-employed / highly qualified employee / officer,1
100000826,0,non-single (divorced / separated / married / widowed),30,high school,102374,skilled employee / official,0
100000827,1,non-single (divorced / separated / married / widowed),33,high school,131492,skilled employee / official,0
100000828,0,single,36,high school,128702,skilled employee / official,2
100000829,0,single,47,high school,177509,skilled employee / official,2
100000830,0,single,38,high school,163451,skilled employee / official,1
100000831,0,single,44,high school,144900,skilled employee / official,1
100000832,1,non-single (divorced / separated / married / widowed),23,high school,97115,skilled employee / official,2
100000833,0,single,29,other / unknown,196568,skilled employee / official,2
100000834,1,non-single (divorced / separated / married / widowed),42,university,158405,skilled employee / official,0
100000835,1,non-single (divorced / separated / married / widowed),25,high school,97376,unemployed / unskilled,0
100000836,0,single,48,high school,108678,skilled employee / official,1
100000837,1,non-single (divorced / separated / married / widowed),21,high school,92351,skilled employee / official,0
100000838,1,non-single (divorced / separated / married / widowed),23,high school,61211,unemployed / unskilled,0
100000839,0,single,63,university,138644,skilled employee / official,0
100000840,0,non-single (divorced / separated / married / widowed),46,university,124824,skilled employee / official,2
100000841,0,single,29,other / unknown,132852,skilled employee / official,0
100000842,0,single,28,other / unknown,81069,unemployed / unskilled,0
100000843,1,non-single (divorced / separated / married / widowed),23,high school,104094,skilled employee / official,2
100000844,0,single,50,high school,114853,skilled employee / official,0
100000845,0,single,47,high school,130344,skilled employee / official,2
100000846,0,single,35,high school,135090,skilled employee / official,0
100000847,0,single,68,university,179151,skilled employee / official,2
100000848,0,non-single (divorced / separated / married / widowed),28,high school,97390,skilled employee / official,1
100000849,0,single,59,university,120160,skilled employee / official,0
100000850,0,single,57,university,82277,unemployed / unskilled,0
100000851,0,non-single (divorced / separated / married / widowed),33,high school,110844,skilled employee / official,2
100000852,0,single,43,high school,133105,skilled employee / official,0
100000853,0,single,35,high school,102042,skilled employee / official,0
100000854,0,single,32,other / unknown,69370,unemployed / unskilled,0
100000855,0,single,45,high school,200298,skilled employee / official,1
100000856,0,non-single (divorced / separated / married / widowed),33,high school,117039,skilled employee / official,2
100000857,1,non-single (divorced / separated / married / widowed),40,university,107585,skilled employee / official,2
100000858,0,single,28,other / unknown,114429,skilled employee / official,0
100000859,1,non-single (divorced / separated / married / widowed),29,high school,128234,skilled employee / official,2
100000860,0,single,26,other / unknown,128580,skilled employee / official,2
100000861,0,single,27,other / unknown,177757,skilled employee / official,1
100000862,0,non-single (divorced / separated / married / widowed),28,high school,106222,skilled employee / official,0
100000863,1,non-single (divorced / separated / married / widowed),35,high school,118428,skilled employee / official,2
100000864,0,single,32,other / unknown,139477,unemployed / unskilled,0
100000865,0,single,25,other / unknown,71159,unemployed / unskilled,0
100000866,1,non-single (divorced / separated / married / widowed),20,high school,131370,skilled employee / official,2
100000867,1,non-single (divorced / separated / married / widowed),27,high school,111567,skilled employee / official,2
100000868,0,single,42,high school,125482,skilled employee / official,2
100000869,0,single,37,high school,160642,skilled employee / official,2
100000870,1,non-single (divorced / separated / married / widowed),24,high school,92498,skilled employee / official,0
100000871,1,non-single (divorced / separated / married / widowed),40,university,199711,skilled employee / official,2
100000872,0,single,46,high school,127588,skilled employee / official,2
100000873,0,single,26,other / unknown,107508,skilled employee / official,2
100000874,1,non-single (divorced / separated / married / widowed),24,high school,94629,skilled employee / official,2
100000875,0,single,29,other / unknown,87598,unemployed / unskilled,2
100000876,1,non-single (divorced / separated / married / widowed),40,university,161194,skilled employee / official,1
