ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
100000558,1,1.0,29,1.0,138256,1.0,2
100000559,0,0.0,27,0.0,115638,1.0,0
100000560,0,0.0,31,0.0,82238,0.0,0
100000561,0,0.0,49,1.0,127543,1.0,1
100000562,0,0.0,24,0.0,63987,0.0,0
100000563,1,1.0,29,1.0,114784,1.0,0
100000564,0,0.0,37,1.0,217450,1.0,1
100000565,0,0.0,37,1.0,173751,1.0,2
100000566,1,1.0,23,1.0,122850,1.0,0
100000567,0,1.0,36,1.0,104953,1.0,0
100000568,0,0.0,34,1.0,152371,1.0,1
100000569,0,0.0,41,1.0,139905,1.0,0
100000570,1,1.0,31,1.0,156700,1.0,1
100000571,1,1.0,23,1.0,86488,0.0,0
100000572,0,0.0,38,1.0,147472,1.0,0
100000573,1,1.0,26,1.0,169991,1.0,0
100000574,1,1.0,22,1.0,62381,0.0,0
100000575,0,0.0,27,0.0,70926,0.0,0
100000576,1,1.0,24,1.0,113004,1.0,1
100000577,1,1.0,27,1.0,125760,1.0,0
100000578,1,1.0,33,1.0,111918,1.0,2
100000579,0,1.0,27,1.0,120674,1.0,1
100000580,0,1.0,27,1.0,63597,0.0,0
100000581,0,0.0,30,0.0,103069,1.0,1
100000582,0,0.0,49,1.0,108079,0.0,0
100000583,1,1.0,26,1.0,101159,1.0,1
100000584,0,0.0,33,1.0,88211,0.0,0
100000585,1,1.0,52,2.0,159052,1.0,1
100000586,1,1.0,20,1.0,102623,1.0,2
100000587,0,0.0,36,1.0,115589,1.0,0
100000588,0,0.0,21,0.0,59127,0.0,0
100000589,0,1.0,47,2.0,82240,0.0,0
100000590,0,0.0,60,2.0,129425,1.0,1
100000591,1,1.0,58,2.0,87058,0.0,0
100000592,1,1.0,42,2.0,128462,1.0,2
100000593,1,1.0,36,1.0,121403,0.0,0
100000594,1,1.0,20,1.0,88141,0.0,0
100000595,0,0.0,40,1.0,134946,1.0,2
100000596,1,1.0,32,1.0,94058,0.0,0
100000597,1,1.0,23,1.0,99285,1.0,1
100000598,0,0.0,36,1.0,108432,0.0,0
100000599,0,0.0,31,0.0,111369,1.0,0
100000600,0,0.0,32,0.0,122612,1.0,2
100000601,1,1.0,45,2.0,134350,1.0,0
100000602,1,1.0,30,1.0,108838,1.0,2
100000603,1,1.0,34,1.0,90852,0.0,0
100000604,1,1.0,28,1.0,151580,1.0,2
100000605,1,1.0,23,1.0,115681,1.0,1
100000606,0,0.0,22,0.0,131699,1.0,1
100000607,0,0.0,74,2.0,192481,1.0,1
100000608,1,1.0,50,2.0,155122,1.0,2
100000609,0,0.0,33,1.0,106015,1.0,2
100000610,0,0.0,45,1.0,108378,1.0,0
100000611,1,1.0,22,1.0,105257,1.0,1
100000612,1,1.0,48,2.0,118788,0.0,0
100000613,1,1.0,29,1.0,162955,1.0,2
100000614,1,1.0,22,1.0,119511,1.0,2
100000615,1,1.0,22,1.0,102000,1.0,0
100000616,0,0.0,48,1.0,254449,1.0,1
100000617,0,0.0,27,0.0,208446,1.0,2
100000618,0,0.0,37,1.0,124805,1.0,0
100000619,1,1.0,21,1.0,139379,1.0,0
100000620,0,1.0,49,2.0,78296,0.0,0
100000621,0,0.0,27,0.0,125598,1.0,1
100000622,0,0.0,32,0.0,100215,1.0,2
100000623,0,1.0,38,1.0,130951,1.0,2
100000624,1,1.0,22,1.0,102480,1.0,2
100000625,0,0.0,65,2.0,136812,1.0,1
100000626,0,0.0,35,1.0,106919,1.0,1
100000627,0,0.0,41,1.0,131020,1.0,2
100000628,0,0.0,29,0.0,119429,1.0,1
100000629,0,0.0,36,1.0,154521,1.0,1
100000630,0,0.0,64,2.0,117842,0.0,0
100000631,1,1.0,28,1.0,124566,1.0,2
100000632,0,0.0,44,1.0,110009,1.0,2
100000633,0,0.0,23,0.0,101210,1.0,1
100000634,1,1.0,19,1.0,101258,1.0,0
100000635,1,1.0,25,1.0,79045,0.0,0
100000636,0,0.0,47,1.0,110866,1.0,0
100000637,1,1.0,28,1.0,129640,1.0,2
100000638,0,0.0,21,0.0,227021,1.0,1
100000639,1,1.0,34,1.0,108549,1.0,1
100000640,0,0.0,26,0.0,122693,1.0,0
100000641,1,1.0,27,1.0,35832,0.0,0
100000642,0,0.0,38,1.0,81870,0.0,0
100000643,0,0.0,40,1.0,179790,1.0,2
100000644,0,1.0,33,1.0,107158,1.0,1
100000645,0,1.0,32,1.0,136638,1.0,1
100000646,0,0.0,27,0.0,158147,1.0,2
100000647,0,1.0,32,1.0,132587,1.0,2
100000648,1,1.0,26,1.0,128140,1.0,2
100000649,0,0.0,38,1.0,117405,1.0,1
100000650,0,0.0,40,1.0,68475,0.0,0
100000651,0,0.0,50,1.0,201656,1.0,2
100000652,0,0.0,37,1.0,86967,0.0,0
100000653,0,0.0,45,1.0,118006,1.0,1
100000654,0,0.0,42,1.0,223630,1.0,2
100000655,0,0.0,35,1.0,110442,1.0,0
100000656,0,0.0,22,0.0,115691,1.0,2
100000657,0,0.0,41,1.0,80232,0.0,0
100000658,0,0.0,37,1.0,187647,1.0,1
100000659,1,1.0,28,1.0,138952,1.0,1
100000660,0,0.0,41,1.0,162772,1.0,2
100000661,0,1.0,23,1.0,111862,1.0,1
100000662,0,1.0,23,1.0,90051,1.0,1
100000663,0,0.0,50,1.0,121400,1.0,1
100000664,0,0.0,35,1.0,137000,1.0,2
100000665,1,1.0,50,2.0,105031,0.0,0
100000666,0,0.0,27,0.0,172153,1.0,2
100000667,0,0.0,34,1.0,170184,1.0,1
100000668,1,1.0,27,1.0,123279,1.0,1
100000669,0,0.0,43,1.0,140795,1.0,0
100000670,0,0.0,47,1.0,144456,1.0,0
100000671,0,0.0,27,0.0,104773,0.0,0
100000672,0,0.0,31,0.0,153353,1.0,1
100000673,0,0.0,42,1.0,223018,1.0,1
100000674,0,1.0,24,1.0,129177,1.0,2
100000675,0,0.0,41,1.0,114475,0.0,1
100000676,1,1.0,26,1.0,161323,1.0,1
100000677,0,0.0,33,1.0,135765,1.0,2
100000678,0,1.0,24,1.0,158421,1.0,0
100000679,0,0.0,64,2.0,103941,0.0,0
100000680,1,1.0,26,1.0,101783,1.0,2
100000681,1,1.0,56,2.0,126531,1.0,1
100000682,0,0.0,37,1.0,111394,1.0,1
100000683,0,1.0,33,1.0,103577,1.0,2
100000684,0,1.0,47,2.0,149545,1.0,1
100000685,0,0.0,31,0.0,171857,0.0,0
100000686,0,0.0,34,1.0,149782,1.0,1
100000687,0,0.0,27,0.0,112470,1.0,1
100000688,0,0.0,30,0.0,133907,1.0,2
100000689,0,0.0,35,1.0,127849,1.0,1
100000690,0,0.0,31,0.0,160279,1.0,2
100000691,0,1.0,25,1.0,92366,1.0,2
100000692,1,1.0,25,1.0,104794,0.0,0
100000693,0,0.0,29,0.0,133436,1.0,1
100000694,0,0.0,44,1.0,110374,0.0,0
100000695,0,0.0,28,0.0,104263,1.0,1
100000696,0,0.0,50,1.0,138752,1.0,0
100000697,0,0.0,29,0.0,102723,1.0,0
100000698,1,1.0,38,1.0,46297,0.0,0
100000699,0,0.0,24,0.0,96425,1.0,1
100000700,0,0.0,40,1.0,158197,1.0,1
100000701,1,1.0,29,1.0,98008,0.0,0
100000702,0,0.0,46,1.0,157473,1.0,0
100000703,1,1.0,47,2.0,149306,1.0,0
100000704,0,0.0,41,1.0,139236,1.0,1
100000705,1,1.0,32,1.0,125890,1.0,2
100000706,1,1.0,35,1.0,173124,1.0,1
100000707,0,0.0,24,0.0,164621,1.0,1
100000708,1,1.0,25,1.0,124539,1.0,1
100000709,1,1.0,25,1.0,107614,1.0,1
100000710,0,0.0,37,1.0,88849,0.0,0
100000711,0,0.0,32,0.0,148566,1.0,2
100000712,1,1.0,35,1.0,106515,1.0,2
100000713,0,0.0,46,1.0,150465,1.0,1
100000714,0,0.0,25,0.0,60868,0.0,0
100000715,0,0.0,27,0.0,255198,1.0,2
100000716,0,0.0,63,2.0,183178,1.0,1
100000717,0,0.0,40,1.0,121448,1.0,2
100000718,0,0.0,32,0.0,129975,1.0,2
100000719,0,0.0,31,0.0,132950,1.0,2
100000720,0,1.0,31,1.0,169314,1.0,1
100000721,0,0.0,34,1.0,147958,1.0,1
100000722,1,1.0,24,1.0,139896,1.0,2
100000723,1,1.0,24,1.0,68028,0.0,0
100000724,1,1.0,66,3.0,133328,0.0,0
100000725,1,1.0,21,1.0,108518,1.0,2
100000726,1,1.0,41,2.0,112700,0.0,0
100000727,0,1.0,47,2.0,110190,0.0,0
100000728,1,1.0,25,1.0,105104,1.0,1
100000729,1,1.0,59,2.0,184753,1.0,1
100000730,0,1.0,36,1.0,162521,1.0,2
100000731,0,0.0,33,1.0,156794,1.0,1
100000732,0,0.0,21,0.0,65827,0.0,0
100000733,1,1.0,44,2.0,88490,0.0,0
100000734,1,1.0,28,1.0,154919,1.0,2
100000735,1,1.0,37,1.0,129058,1.0,0
100000736,1,1.0,29,1.0,77532,0.0,0
100000737,1,1.0,23,1.0,235417,1.0,2
100000738,0,0.0,35,1.0,113468,0.0,0
100000739,0,0.0,45,1.0,190803,1.0,2
100000740,1,1.0,26,1.0,121423,0.0,0
100000741,0,0.0,32,0.0,121347,1.0,1
100000742,0,0.0,23,0.0,67408,0.0,0
100000743,0,0.0,41,1.0,123043,1.0,1
100000744,0,0.0,22,0.0,128387,1.0,2
100000745,0,0.0,30,0.0,250050,1.0,1
100000746,0,0.0,28,0.0,69588,0.0,0
100000747,1,1.0,23,1.0,109547,1.0,1
100000748,1,1.0,37,1.0,78840,0.0,0
100000749,0,0.0,26,0.0,131122,1.0,0
100000750,0,0.0,33,1.0,115403,1.0,1
100000751,1,1.0,49,2.0,110291,1.0,2
100000752,1,1.0,23,1.0,64811,0.0,0
100000753,1,1.0,23,1.0,86015,0.0,0
100000754,1,1.0,25,1.0,142438,1.0,2
100000755,0,0.0,55,1.0,159303,1.0,1
100000756,1,1.0,32,1.0,104957,1.0,1
100000757,0,0.0,74,2.0,89502,0.0,0
100000758,0,0.0,39,1.0,121313,1.0,1
100000759,0,0.0,31,0.0,98102,1.0,0
100000760,0,0.0,35,1.0,94554,1.0,1
100000761,1,1.0,59,2.0,162591,1.0,1
100000762,1,1.0,24,1.0,106629,1.0,2
100000763,0,0.0,24,0.0,70400,0.0,0
100000764,0,0.0,30,0.0,235660,1.0,2
100000765,0,1.0,27,1.0,121747,1.0,2
100000766,0,1.0,40,1.0,85060,0.0,0
100000767,0,1.0,31,1.0,87630,0.0,0
100000768,1,1.0,31,1.0,119673,1.0,0
100000769,0,0.0,28,0.0,126060,1.0,2
100000770,0,0.0,63,2.0,96145,0.0,0
100000771,1,1.0,26,1.0,114830,1.0,0
100000772,1,1.0,25,1.0,194461,1.0,2
100000773,0,0.0,36,1.0,150158,1.0,2
100000774,0,0.0,52,1.0,136323,1.0,2
100000775,0,0.0,66,2.0,111858,0.0,0
100000776,1,1.0,25,1.0,100198,1.0,0
100000777,0,0.0,37,1.0,123452,1.0,2
100000778,1,1.0,25,1.0,120723,1.0,1
100000779,0,0.0,38,1.0,215639,1.0,1
100000780,1,1.0,67,3.0,166712,1.0,1
100000781,0,0.0,25,0.0,136300,1.0,1
100000782,0,0.0,60,2.0,166988,1.0,2
100000783,0,0.0,31,0.0,77265,0.0,0
100000784,1,1.0,23,1.0,85967,0.0,0
100000785,0,1.0,60,2.0,212020,1.0,0
100000786,0,0.0,35,1.0,126054,0.0,0
100000787,0,0.0,40,1.0,144589,1.0,0
100000788,0,0.0,38,1.0,116723,1.0,1
100000789,0,0.0,50,1.0,168637,1.0,1
100000790,0,0.0,27,0.0,139119,1.0,1
100000791,1,1.0,39,2.0,118610,1.0,2
100000792,0,0.0,41,1.0,183312,1.0,2
100000793,0,1.0,27,1.0,96323,1.0,0
100000794,0,1.0,51,2.0,149510,1.0,2
100000795,0,0.0,32,0.0,141922,1.0,2
100000796,1,1.0,22,1.0,120233,1.0,0
100000797,0,0.0,51,1.0,172790,1.0,1
100000798,1,1.0,22,1.0,66720,0.0,0
100000799,0,1.0,54,2.0,113024,1.0,1
100000800,0,0.0,35,1.0,51791,0.0,0
100000801,0,0.0,54,1.0,118408,1.0,2
100000802,1,1.0,48,2.0,101616,0.0,0
100000803,1,1.0,24,1.0,127250,1.0,0
100000804,0,0.0,35,1.0,97290,1.0,0
100000805,1,1.0,24,1.0,106970,0.0,0
100000806,0,0.0,24,0.0,168147,1.0,2
100000807,0,1.0,26,1.0,68468,0.0,0
100000808,0,0.0,65,2.0,120780,1.0,2
100000809,0,0.0,55,1.0,231992,1.0,2
100000810,1,1.0,26,1.0,53903,0.0,0
100000811,0,1.0,26,1.0,101511,1.0,2
100000812,0,1.0,28,1.0,69046,0.0,0
100000813,0,0.0,24,0.0,171584,1.0,1
100000814,0,0.0,54,1.0,132367,1.0,2
100000815,0,0.0,46,1.0,134433,1.0,2
100000816,1,1.0,54,2.0,190518,1.0,0
100000817,0,1.0,62,2.0,152367,1.0,1
100000818,1,1.0,24,1.0,101157,1.0,1
100000819,0,1.0,43,2.0,279593,1.0,2
100000820,0,1.0,26,1.0,96716,1.0,2
100000821,0,1.0,27,1.0,95171,1.0,0
100000822,0,1.0,24,1.0,129162,1.0,2
100000823,0,0.0,41,1.0,118742,1.0,0
100000824,0,0.0,47,1.0,74511,0.0,0
100000825,0,1.0,35,1.0,157272,1.0,1
100000826,0,1.0,30,1.0,102374,1.0,0
100000827,1,1.0,33,1.0,131492,1.0,0
100000828,0,0.0,36,1.0,128702,1.0,2
100000829,0,0.0,47,1.0,177509,1.0,2
100000830,0,0.0,38,1.0,163451,1.0,1
100000831,0,0.0,44,1.0,144900,1.0,1
100000832,1,1.0,23,1.0,97115,1.0,2
100000833,0,0.0,29,0.0,196568,1.0,2
100000834,1,1.0,42,2.0,158405,1.0,0
100000835,1,1.0,25,1.0,97376,0.0,0
100000836,0,0.0,48,1.0,108678,1.0,1
100000837,1,1.0,21,1.0,92351,1.0,0
100000838,1,1.0,23,1.0,61211,0.0,0
100000839,0,0.0,63,2.0,138644,1.0,0
100000840,0,1.0,46,2.0,124824,1.0,2
100000841,0,0.0,29,0.0,132852,1.0,0
100000842,0,0.0,28,0.0,81069,0.0,0
100000843,1,1.0,23,1.0,104094,1.0,2
100000844,0,0.0,50,1.0,114853,1.0,0
100000845,0,0.0,47,1.0,130344,1.0,2
100000846,0,0.0,35,1.0,135090,1.0,0
100000847,0,0.0,68,2.0,179151,1.0,2
100000848,0,1.0,28,1.0,97390,1.0,1
100000849,0,0.0,59,2.0,120160,1.0,0
100000850,0,0.0,57,2.0,82277,0.0,0
100000851,0,1.0,33,1.0,110844,1.0,2
100000852,0,0.0,43,1.0,133105,1.0,0
100000853,0,0.0,35,1.0,102042,1.0,0
100000854,0,0.0,32,0.0,69370,0.0,0
100000855,0,0.0,45,1.0,200298,1.0,1
100000856,0,1.0,33,1.0,117039,1.0,2
100000857,1,1.0,40,2.0,107585,1.0,2
100000858,0,0.0,28,0.0,114429,1.0,0
100000859,1,1.0,29,1.0,128234,1.0,2
100000860,0,0.0,26,0.0,128580,1.0,2
100000861,0,0.0,27,0.0,177757,1.0,1
100000862,0,1.0,28,1.0,106222,1.0,0
100000863,1,1.0,35,1.0,118428,1.0,2
100000864,0,0.0,32,0.0,139477,0.0,0
100000865,0,0.0,25,0.0,71159,0.0,0
100000866,1,1.0,20,1.0,131370,1.0,2
100000867,1,1.0,27,1.0,111567,1.0,2
100000868,0,0.0,42,1.0,125482,1.0,2
100000869,0,0.0,37,1.0,160642,1.0,2
100000870,1,1.0,24,1.0,92498,1.0,0
100000871,1,1.0,40,2.0,199711,1.0,2
100000872,0,0.0,46,1.0,127588,1.0,2
100000873,0,0.0,26,0.0,107508,1.0,2
100000874,1,1.0,24,1.0,94629,1.0,2
100000875,0,0.0,29,0.0,87598,0.0,2
100000876,1,1.0,40,2.0,161194,1.0,1
100000877,0,0.0,36,1.0,137342,1.0,2
100000878,0,0.0,28,0.0,116848,1.0,1
100000879,0,0.0,27,0.0,125190,1.0,1
100000880,0,0.0,36,1.0,153441,1.0,0
100000881,0,0.0,38,1.0,195328,1.0,2
100000882,0,1.0,48,2.0,190413,1.0,0
100000883,0,0.0,36,1.0,118656,1.0,1
100000884,1,1.0,65,3.0,69487,0.0,0
100000885,0,1.0,43,2.0,145313,1.0,1
100000886,1,1.0,53,2.0,117005,1.0,1
100000887,0,0.0,34,1.0,123243,1.0,1
100000888,0,0.0,23,0.0,237799,1.0,1
100000889,0,0.0,34,1.0,180617,1.0,2
100000890,0,0.0,40,1.0,167019,1.0,0
100000891,0,0.0,43,1.0,147745,1.0,2
100000892,0,0.0,46,1.0,114254,1.0,1
100000893,0,0.0,38,1.0,81155,0.0,0
100000894,0,0.0,34,1.0,151803,1.0,2
100000895,0,0.0,29,0.0,94356,1.0,2
100000896,0,0.0,31,0.0,200621,1.0,2
100000897,1,1.0,28,1.0,144448,1.0,1
100000898,1,1.0,35,1.0,150797,1.0,0
100000899,1,1.0,33,1.0,84404,0.0,0
100000900,0,0.0,42,1.0,133373,1.0,2
100000901,0,0.0,43,1.0,119502,1.0,2
100000902,0,1.0,44,2.0,131619,1.0,0
100000903,0,0.0,42,1.0,194084,1.0,2
100000904,0,1.0,40,1.0,108278,1.0,1
100000905,0,0.0,36,1.0,130987,1.0,1
100000906,0,0.0,20,0.0,116582,1.0,2
100000907,0,0.0,24,0.0,85270,0.0,0
100000908,0,1.0,27,1.0,129227,1.0,0
100000909,1,1.0,46,2.0,108291,0.0,0
100000910,1,1.0,33,1.0,103091,0.0,0
100000911,1,1.0,34,1.0,136975,1.0,1
100000912,1,1.0,25,1.0,111502,0.0,0
100000913,1,1.0,25,1.0,124750,1.0,1
100000914,0,1.0,28,1.0,146463,1.0,2
100000915,0,0.0,31,0.0,115075,1.0,0
100000916,1,1.0,32,1.0,308491,1.0,1
100000917,0,0.0,32,0.0,126368,1.0,0
100000918,0,0.0,68,2.0,287247,1.0,2
100000919,0,1.0,33,1.0,125535,1.0,2
100000920,0,0.0,39,1.0,153223,1.0,2
100000921,1,1.0,28,1.0,106873,1.0,1
100000922,0,0.0,37,1.0,268906,1.0,1
100000923,1,1.0,22,1.0,97757,1.0,2
100000924,0,0.0,30,0.0,112151,1.0,1
100000925,0,1.0,55,2.0,172909,1.0,0
100000926,0,0.0,46,1.0,103387,1.0,1
100000927,1,1.0,21,1.0,93916,1.0,2
100000928,0,0.0,39,1.0,189963,1.0,2
100000929,0,0.0,58,2.0,124191,1.0,0
100000930,0,0.0,43,1.0,77205,0.0,0
100000931,0,0.0,24,0.0,65917,0.0,0
100000932,1,1.0,22,1.0,109676,1.0,0
100000933,0,0.0,30,0.0,95682,1.0,2
100000934,0,0.0,42,1.0,125516,1.0,2
100000935,1,1.0,23,1.0,99822,1.0,0
100000936,0,0.0,30,0.0,154854,1.0,1
100000937,1,1.0,28,1.0,84582,0.0,0
100000938,0,1.0,30,1.0,145800,1.0,0
100000939,0,0.0,42,1.0,162869,1.0,1
100000940,0,0.0,46,1.0,192379,1.0,2
100000941,0,0.0,45,1.0,159757,1.0,2
100000942,0,0.0,31,0.0,69571,0.0,0
100000943,0,0.0,31,0.0,93648,1.0,2
100000944,0,0.0,42,1.0,77472,0.0,0
100000945,1,1.0,46,2.0,121501,1.0,0
100000946,1,1.0,30,1.0,207262,1.0,0
100000947,0,0.0,30,0.0,143082,1.0,2
100000948,0,0.0,38,1.0,147760,1.0,1
100000949,0,1.0,43,2.0,82082,0.0,0
100000950,0,0.0,31,0.0,132991,1.0,1
100000951,0,1.0,40,1.0,78436,0.0,0
100000952,0,0.0,24,0.0,99737,1.0,2
100000953,1,1.0,28,1.0,164915,1.0,0
100000954,1,1.0,26,1.0,223185,1.0,1
100000955,1,1.0,29,1.0,108400,1.0,2
100000956,1,1.0,57,2.0,194882,1.0,1
100000957,0,0.0,49,1.0,122186,0.0,0
100000958,0,0.0,37,1.0,79594,0.0,0
100000959,0,0.0,45,1.0,104355,0.0,0
100000960,0,0.0,30,0.0,135894,1.0,2
100000961,0,1.0,30,1.0,103699,1.0,1
100000962,0,1.0,47,2.0,132145,1.0,1
100000963,0,0.0,29,0.0,117272,1.0,2
100000964,0,0.0,35,1.0,137932,1.0,0
100000965,0,1.0,22,1.0,63972,0.0,0
100000966,1,1.0,26,1.0,113299,1.0,2
100000967,0,0.0,23,0.0,108540,0.0,0
100000968,1,1.0,54,2.0,174424,1.0,2
100000969,0,1.0,29,1.0,154991,1.0,2
100000970,0,0.0,40,1.0,99723,0.0,0
100000971,0,0.0,22,0.0,114584,1.0,2
100000972,0,0.0,43,1.0,135275,0.0,0
100000973,1,1.0,29,1.0,41680,0.0,0
100000974,0,0.0,36,1.0,158769,1.0,1
100000975,1,1.0,33,1.0,120596,1.0,0
100000976,1,1.0,57,2.0,139641,0.0,0
100000977,1,1.0,64,3.0,134377,1.0,0
100000978,0,0.0,42,1.0,125804,1.0,2
100000979,0,0.0,47,1.0,91858,0.0,0
100000980,0,1.0,25,1.0,117641,1.0,2
100000981,0,0.0,49,1.0,188594,1.0,1
100000982,0,0.0,33,1.0,162827,1.0,2
100000983,1,1.0,28,1.0,178991,1.0,2
100000984,0,0.0,26,0.0,159739,1.0,1
100000985,0,0.0,30,0.0,73401,0.0,0
100000986,1,1.0,25,1.0,100794,1.0,2
100000987,0,1.0,33,1.0,167763,1.0,1
100000988,1,1.0,64,3.0,145174,1.0,0
100000989,0,0.0,29,0.0,176292,1.0,1
100000990,0,0.0,48,1.0,94024,0.0,0
100000991,0,0.0,37,1.0,93740,0.0,0
100000992,0,0.0,34,1.0,85685,0.0,0
100000993,0,1.0,23,1.0,69997,0.0,0
100000994,0,0.0,30,0.0,151938,1.0,2
100000995,0,0.0,50,1.0,122830,1.0,1
100000996,1,1.0,31,1.0,78489,0.0,0
100000997,0,1.0,40,1.0,161999,1.0,1
100000998,0,0.0,38,1.0,98032,1.0,2
100000999,0,0.0,23,0.0,96060,1.0,0
100001000,0,0.0,27,0.0,147968,1.0,1
100001001,1,1.0,63,2.0,134853,1.0,1
100001002,0,0.0,66,2.0,157576,1.0,2
100001003,0,1.0,43,2.0,203738,1.0,1
100001004,0,1.0,44,2.0,280570,1.0,2
100001005,0,1.0,65,3.0,69487,0.0,2
100001006,1,1.0,73,3.0,214126,1.0,1
100001007,0,0.0,60,2.0,136671,1.0,1
100001008,0,1.0,62,2.0,174337,1.0,1
100001009,1,1.0,58,2.0,126710,1.0,1
100001010,1,1.0,43,2.0,167139,1.0,2
100001011,0,0.0,64,2.0,122094,1.0,2
100001012,0,1.0,37,3.0,170113,1.0,2
100001013,1,1.0,46,2.0,192698,1.0,1
100001014,0,1.0,57,2.0,144197,1.0,2
100001015,0,1.0,51,2.0,133623,1.0,1
100001016,1,1.0,32,3.0,171052,1.0,2
100001017,0,0.0,64,2.0,130492,1.0,2
100001018,0,0.0,68,2.0,135705,1.0,1
100001019,1,1.0,55,2.0,171804,1.0,2
100001020,0,0.0,73,2.0,192167,1.0,1
100001021,1,1.0,34,3.0,134377,1.0,2
100001022,0,1.0,44,2.0,146716,1.0,1
100001023,0,0.0,58,2.0,267872,1.0,1
100001024,1,1.0,65,2.0,142193,0.0,1
100001025,1,1.0,56,2.0,183765,1.0,1
100001026,1,1.0,42,2.0,218664,1.0,2
100001027,1,1.0,65,3.0,145174,1.0,2
100001028,0,0.0,72,2.0,224961,1.0,2
100001029,1,1.0,45,2.0,262634,1.0,2
100001030,0,0.0,68,2.0,287106,1.0,2
100001031,0,0.0,60,2.0,166298,1.0,1
100001032,1,1.0,30,3.0,133328,0.0,2
100001033,0,0.0,63,2.0,129798,1.0,1
100001034,0,0.0,57,2.0,281084,1.0,1
100001035,1,1.0,46,2.0,160678,1.0,2
100001036,1,1.0,70,3.0,167532,1.0,1
100001037,0,0.0,65,2.0,178591,1.0,2
100001038,0,0.0,63,2.0,273063,1.0,2
100001039,0,1.0,54,2.0,149410,1.0,2
100001040,0,1.0,49,2.0,124658,1.0,2
100001041,1,1.0,64,2.0,153645,1.0,2
100001042,1,1.0,61,2.0,308529,1.0,2
100001043,1,1.0,57,2.0,155062,1.0,2
100001044,1,1.0,42,2.0,199654,1.0,2
100001045,0,0.0,62,2.0,124723,1.0,2
100001046,1,1.0,41,2.0,127752,1.0,2
100001047,1,1.0,51,2.0,157595,1.0,1
100001048,1,1.0,38,2.0,135534,1.0,2
100001049,1,1.0,56,2.0,166264,1.0,2
100001050,1,1.0,43,2.0,147259,1.0,1
100001051,1,1.0,48,2.0,161116,1.0,1
100001052,0,0.0,61,2.0,139380,1.0,1
100001053,0,1.0,48,2.0,213768,1.0,2
100001054,0,0.0,68,2.0,125903,1.0,2
100001055,1,1.0,62,2.0,163940,1.0,1
100001056,1,1.0,56,2.0,173378,1.0,2
100001057,1,1.0,53,2.0,126847,1.0,1
100001058,0,1.0,33,3.0,166712,1.0,2
100001059,1,1.0,60,2.0,189166,1.0,1
100001060,1,1.0,47,2.0,161714,1.0,1
100001061,0,1.0,25,3.0,214364,1.0,2
100001062,0,0.0,64,2.0,184680,1.0,1
100001063,0,0.0,73,2.0,214732,1.0,1
100001064,0,1.0,66,2.0,152527,1.0,1
100001065,1,1.0,76,3.0,170366,1.0,1
100001066,1,1.0,60,2.0,194532,1.0,1
100001067,1,1.0,57,2.0,125883,1.0,2
100001068,0,1.0,30,3.0,131242,1.0,2
100001069,0,1.0,43,2.0,159880,1.0,1
100001070,0,0.0,57,2.0,165519,1.0,2
100001071,0,1.0,51,2.0,149653,1.0,1
100001072,1,1.0,61,2.0,134102,1.0,1
100001073,0,0.0,64,2.0,159378,1.0,2
100001074,0,1.0,41,2.0,205476,1.0,1
100001075,0,1.0,43,2.0,280566,1.0,2
100001076,0,1.0,67,3.0,71823,0.0,2
100001077,1,1.0,71,3.0,211572,1.0,1
100001078,0,0.0,59,2.0,136123,1.0,1
100001079,0,1.0,60,2.0,176372,1.0,1
100001080,1,1.0,60,2.0,128271,1.0,1
100001081,1,1.0,45,2.0,169020,1.0,2
100001082,0,0.0,63,2.0,122267,1.0,2
100001083,0,1.0,38,3.0,169324,1.0,2
100001084,1,1.0,46,2.0,192561,1.0,1
100001085,0,1.0,55,2.0,145781,1.0,2
100001086,0,1.0,50,2.0,135376,1.0,1
100001087,1,1.0,30,3.0,169002,1.0,2
100001088,0,0.0,63,2.0,128469,1.0,2
100001089,0,0.0,67,2.0,135567,1.0,1
100001090,1,1.0,54,2.0,170644,1.0,2
100001091,0,0.0,71,2.0,192360,1.0,1
100001092,1,1.0,32,3.0,133235,1.0,2
100001093,1,1.0,45,2.0,260847,1.0,2
100001094,0,0.0,65,2.0,285647,1.0,2
100001095,0,0.0,62,2.0,164816,1.0,1
100001096,1,1.0,28,3.0,130148,0.0,2
100001097,0,0.0,65,2.0,129838,1.0,1
100001098,0,0.0,57,2.0,281647,1.0,1
100001099,1,1.0,48,2.0,157305,1.0,2
100001100,1,1.0,71,3.0,163654,1.0,1
100001101,0,0.0,38,1.0,82398,1.0,1
100001102,0,1.0,40,1.0,107710,1.0,1
100001103,0,0.0,49,1.0,122346,1.0,1
100001104,0,1.0,32,1.0,155540,1.0,1
100001105,0,0.0,45,1.0,127572,1.0,1
100001106,0,0.0,40,1.0,154031,1.0,1
100001107,0,0.0,66,2.0,164931,1.0,2
100001108,0,0.0,38,1.0,123003,1.0,2
100001109,0,1.0,20,1.0,89605,1.0,1
100001110,0,0.0,48,1.0,117721,1.0,1
100001111,0,1.0,46,2.0,168904,1.0,1
100001112,0,0.0,32,1.0,137576,1.0,2
100001113,0,0.0,54,1.0,111274,1.0,1
100001114,0,1.0,24,1.0,94249,1.0,2
100001115,0,1.0,27,1.0,180940,1.0,1
